,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados
2009-06-30,492158000.0,0.1377,-238000.0,48000.0,3375000.0,,,0.08601,,0.06648,378306000.0,264000.0,2134000.0,56650000.0,,,0.08601,,24000.0,-71000.0,48000.0,-945000.0,492158000.0,,,,16053000.0,1543000.0,113852000.0,,,,,,,,836000.0,0.0,0.0,,,,,,,,789000.0,,,115986000.0,624000.0,5113040.0,,0.0,,-221550.0
2009-06-30,492158.016,226304.0,2920.0,5265.0,349.0,0.0,0.0,207980.0,0.0,6279.0,3511.0,265280.99199999997,0.0,0.0,0.0,0.0,223330.0,0.0,38509.0,3442.0,573.0,164.0,264.0,0.0,131.0,14.0,492158.016,279291.00800000003,250894.0,0.0,0.0,0.0,0.0,21566.0,0.0,0.0,6831.0,96366.0,69415.0,0.0,0.0,0.0,0.0,10403.0,0.0,0.0,16548.0,515.0,2134.0,113852.0,56330.0,6491.0,0.0,51031.0,0.0,0.0
2009-09-30,435334.016,204099.008,1805.0,1280.0,347.0,0.0,0.0,191640.992,0.0,5219.0,3807.0,230688.0,0.0,0.0,0.0,0.0,185612.0,0.0,42198.0,2878.0,547.0,160.0,250.0,0.0,123.0,14.0,435334.016,219086.0,189932.992,0.0,0.0,0.0,0.0,23093.0,0.0,0.0,6060.0,99832.0,71176.0,0.0,0.0,0.0,0.0,10940.0,0.0,0.0,17716.0,559.0,2145.0,113712.0,56330.0,6491.0,0.0,51031.0,0.0,-140.0
2009-09-30,435334000.0,0.0,-174000.0,-11000.0,4104000.0,,,-0.00926,,0.0,321622000.0,250000.0,2145000.0,56510000.0,,,-0.00926,,23000.0,-11000.0,-11000.0,-694000.0,435334000.0,,,,17748000.0,349000.0,113712000.0,,,,,,,,-248000.0,0.0,0.0,,,,,,,,-292000.0,,,115857000.0,625000.0,5113040.0,,0.0,,-158600.0
2009-12-31,419852000.0,0.0907,425000.0,-9000.0,4390000.0,,,0.25382,,0.15682,305194000.0,236000.0,2154000.0,57456000.0,,,0.25382,,22000.0,-160000.0,-9000.0,-737000.0,419852000.0,,,,18986000.0,1590000.0,114658000.0,,,,,,,,3783000.0,0.0,0.0,,,,,,,,2866000.0,,,116812000.0,626000.0,5113040.0,,0.0,,560980.0
2009-12-31,419852.0,213118.0,369.0,4100.0,339.0,0.0,0.0,199384.992,0.0,5549.0,3376.0,206206.0,0.0,0.0,0.0,0.0,161408.992,0.0,42588.0,2209.0,528.0,164.0,236.0,0.0,114.0,14.0,419852.0,195256.992,168088.992,0.0,0.0,0.0,0.0,19974.0,0.0,0.0,7194.0,107677.0,80691.0,0.0,0.0,0.0,0.0,8215.0,0.0,0.0,18771.0,106.0,2154.0,114658.0,56330.0,6491.0,0.0,51837.0,0.0,0.0
2010-03-31,392150000.0,0.0,1097000.0,11000.0,4384000.0,,,0.16233,,0.0,275770000.0,222000.0,2144000.0,59178000.0,,,0.16233,,25000.0,-129000.0,11000.0,-353000.0,392150000.0,,,,13782000.0,1560000.0,116380000.0,,,,,,,,3305000.0,0.0,0.0,,,,,,,,2937000.0,,,118524000.0,626000.0,5113040.0,,0.0,,1234450.0
2010-03-31,392150.016,201612.992,3998.0,5353.0,305.0,0.0,0.0,181303.008,0.0,7276.0,3378.0,189970.0,0.0,0.0,0.0,0.0,146840.0,0.0,41515.0,1615.0,567.0,227.0,222.0,0.0,106.0,12.0,392150.016,200722.0,176206.0,0.0,0.0,0.0,0.0,21708.0,0.0,0.0,2808.0,72779.0,47438.0,0.0,0.0,0.0,0.0,7833.0,0.0,0.0,17508.0,125.0,2144.0,116380.0,56330.0,6491.0,0.0,51837.0,0.0,1722.0
2010-06-30,360921000.0,0.16218,1386000.0,18000.0,4517000.0,,,0.33567,,0.11634,242428000.0,207000.0,2125000.0,54989000.0,,,0.33567,,24000.0,-15000.0,18000.0,-631000.0,360921000.0,,,,14217000.0,2126000.0,118493000.0,,,,,,,,5427000.0,0.0,0.0,,,,,,,,5402000.0,,,120618000.0,626000.0,5113040.0,,0.0,,1392410.0
2010-09-30,353291000.0,0.0,9486000.0,172000.0,4916000.0,,,1.11018,,0.0,221482000.0,193000.0,1491000.0,68305000.0,,,1.11018,,25000.0,-20000.0,172000.0,-768000.0,353291000.0,,,,14038000.0,392000.0,131809000.0,,,,,,,,22715000.0,0.0,0.0,,,,,,,,22650000.0,,,133300000.0,627000.0,5113040.0,,0.0,,9513220.0
