,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados,Receitas da Intermediação Financeira,Despesas da Intermediação Financeira,Resultado Bruto Intermediação Financeira,Outras Despesas/Receitas Operacionais,Receitas de Prestação de Serviços,Despesas de Pessoal,Outras Despesas Administrativas,Despesas Tributárias,Outras Receitas Operacionais,Outras Despesas Operacionais,Resultado da Equivalência Patrimonial,Resultado Operacional,Resultado Não Operacional,Receitas,Despesas,Resultado Antes Tributação/Participações,Provisão para IR e Contribuição Social,IR Diferido,Participações/Contribuições Estatutárias,Reversão dos Juros sobre Capital Próprio,Part. de Acionistas Não Controladores.1,Lucro/Prejuízo do Período
2009-09-30,7199814.0,-4424.0,1802.0,236539.0,9566.0,107.0,,15561.0,,22068.0,0.0,0.0,,0.00020759,,,0.0,,0.0,12914.0,0.0,2646.78,0.0,,0.0,,7199814.0,6384562.0,0.00020759,-10116.0,2409.0,22068.0,0.0,1356.0,19132.0,9566.0,359709.0,0.00020759,-8664.0,,0.0,,,,0.0,15561.0,1202.0,6833.0,,815252.0,57864.94,,,15561.0,359709.0,0.0,0.00020759,25127.0,25127.0,3319.0,815252.0,0.0,9566.0,4424.0,22068.0,0.00020759,22068.0,9566.0,48335.06,0.00020759,422606.0,106200.0,,,,,,
2009-12-31,6984013.824,5259974.143999999,130193.0,57020.0,2631365.12,7990.0,0.0,1877378.0480000002,0.0,531140.0,24888.0,1709394.9440000001,295.0,130105.0,0.0,0.0,1338712.064,0.0,234540.0,5743.0,14645.0,160.0,12395.0,0.0,2090.0,0.0,6984013.824,4575473.152,1769742.976,1600103.04,375636.992,44412.0,17351.0,540828.9920000001,44691.0,1011.0,181696.0,1580676.9919999999,1013804.032,0.0,111852.0,0.0,0.0,45447.0,131062.0,52212.0,226300.0,2652.0,0.0,825212.032,422606.016,219194.0,0.0,179494.0,3918.0,0.0,255843.968,-192374.97600000002,63469.0,-37940.992,19877.0,-11488.0,-20896.0,-6752.0,100604.0,-119286.008,0.0,25528.0,-512.0,-1438.0,552.0,25016.0,-2502.0,-12853.0,-1208.0,12695.0,0.0,21148.0
2010-03-31,7792431.103999999,6228221.9520000005,85479.0,405729.984,2885656.064,4761.0,0.0,2167587.0719999997,0.0,643468.9920000001,35540.0,1550756.9919999999,0.0,82516.0,0.0,0.0,1199076.992,0.0,259288.0,9876.0,13452.0,159.0,11435.0,0.0,1858.0,0.0,7792431.103999999,5061796.864,1647735.04,2236175.872,400198.016,36490.0,8944.0,509556.0,76469.0,1028.0,145200.992,1883876.9919999999,1087709.952,0.0,324622.016,0.0,0.0,11439.0,165296.992,53406.0,241403.008,7730.0,0.0,839027.0079999999,422606.016,219194.0,0.0,194648.992,2578.0,0.0,261482.0,-240747.008,20735.0,15037.0,9819.0,-10989.0,-18855.0,-7289.0,101158.0,-58807.0,0.0,35772.0,0.0,0.0,0.0,35772.0,-12451.0,0.0,-5258.0,12108.0,0.0,30171.0
2010-06-30,8013799.936000001,5824418.816000001,117126.0,65018.0,2946046.9760000003,5847.0,0.0,2016364.032,0.0,639747.968,34269.0,2175526.912,0.0,417976.992,0.0,0.0,1483675.0080000001,0.0,262956.0,10919.0,13854.0,157.0,10516.0,0.0,3181.0,0.0,8013799.936000001,4781689.856000001,1542989.0559999999,2099766.016,259334.0,31697.0,32028.0,511608.992,138439.008,1034.0,164794.0,2367342.08,1385885.9519999998,0.0,155148.0,0.0,0.0,29820.0,314764.0,54021.0,427703.008,11468.0,0.0,853299.968,422606.016,219192.992,0.0,210254.0,1247.0,0.0,326495.00800000003,-325516.99199999997,978.0,47170.0,13648.0,-11911.0,-19356.0,-7361.0,142439.008,-70289.0,0.0,48148.0,-790.0,0.0,0.0,47358.0,-15485.0,0.0,-8555.0,12287.0,0.0,35605.0
2010-09-30,9179626.496,6620831.232000001,103375.0,268379.00800000003,3478226.9439999997,16027.0,0.0,2174915.0719999997,0.0,544755.968,35152.0,2545218.048,945.0,370785.984,0.0,0.0,1886672.0,0.0,275115.00800000003,11700.0,13577.0,159.0,9796.0,0.0,3622.0,0.0,9179626.496,5870070.784,1747107.968,2637679.1040000003,485526.016,15382.0,8735.0,537345.024,206360.0,973.0,230963.008,2426230.016,1379908.9919999999,0.0,112502.0,0.0,0.0,22345.0,419465.984,50802.0,441206.016,10564.0,0.0,872761.0240000001,422606.016,219192.992,0.0,227850.0,3112.0,0.0,225955.008,-122853.0,103102.0,-42601.0,24250.0,-13226.0,-21985.0,-8455.0,9328.0,-32513.0,0.0,60501.0,-219.0,0.0,0.0,60282.0,-20937.0,0.0,-14215.0,12466.0,0.0,37596.0
2010-12-31,9179318.272,6412282.88,91821.0,53312.0,3324174.08,2730.0,0.0,2391911.9359999998,0.0,511763.008,36571.0,2722725.12,20523.0,483073.984,0.0,0.0,1905927.936,0.0,302340.0,10860.0,44310.0,32053.0,9132.0,0.0,3125.0,0.0,9179318.272,5673226.752,1775475.968,2358840.0640000002,571244.9920000001,10650.0,15476.0,475806.016,279331.00800000003,968.0,185435.008,2617859.0719999997,1412226.0480000002,0.0,117537.0,0.0,0.0,20191.0,549675.0079999999,49962.0,468268.0,21100.0,0.0,867132.032,422606.016,222938.0,0.0,227596.0,-6008.0,0.0,238070.97600000002,-23537.023999999998,214533.984,-170450.992,838.0,-14004.0,-24134.0,-3923.0,-220121.008,83957.992,6935.0,44083.008,66.0,0.0,0.0,44148.992,-3795.0,9280.0,283.0,-36861.0,0.0,13056.0
2011-03-31,9436332.032,6646404.096,111041.0,50804.0,3618492.9280000003,5679.0,0.0,2209179.904,0.0,614547.0079999999,36660.0,2746631.936,21453.0,504608.0,0.0,0.0,1885517.9519999998,0.0,322536.0,12517.0,43296.0,32059.0,8408.0,0.0,2829.0,0.0,9436332.032,5673501.183999999,1655938.9440000001,2643219.9680000003,345777.984,5411.0,15026.0,496748.992,303523.00800000003,940.0,206915.008,2858370.048,1416919.04,0.0,279300.0,0.0,0.0,14851.0,563737.024,48837.0,534726.0160000001,25912.0,0.0,878548.9920000001,422606.016,223651.008,0.0,244746.0,-12454.0,0.0,267940.99199999997,-184614.0,83327.0,-48116.0,6473.0,-14675.0,-19738.0,-5952.0,9301.0,-23532.0,7.0,35211.0,1789.0,1810.0,-21.0,37000.0,-14696.0,3537.0,-7115.0,12724.0,0.0,31450.0
2011-06-30,9911800.832,7131385.856000001,103219.0,141260.0,3793598.9760000003,5171.0,0.0,2309844.992,0.0,754478.9759999999,23813.0,2731941.8880000003,29372.0,654217.9839999999,0.0,0.0,1703049.9840000002,0.0,333391.00800000003,11911.0,48473.0,37906.0,7984.0,0.0,2583.0,0.0,9911800.832,6006323.2,1801010.9440000001,2293683.9680000003,337172.992,5434.0,60656.0,941496.0,327700.99199999997,896.0,238272.0,2976273.92,1501267.968,0.0,268322.0,0.0,0.0,3414.0,570177.9839999999,46809.0,586283.0079999999,36504.0,0.0,892700.032,422606.016,223651.008,0.0,260830.0,-14387.0,0.0,324017.984,-230307.008,93711.0,-49612.0,11342.0,-16164.0,-26821.0,-6259.0,7090.0,-24647.0,5847.0,44099.0,5302.0,0.0,0.0,49401.0,14696.0,-28861.0,-12063.0,12911.0,0.0,36084.0
2011-09-30,10057358.336000001,7465352.192000001,154536.992,126552.0,3864517.8880000003,5674.0,0.0,2558739.9680000003,0.0,731507.0079999999,23824.0,2472294.912,18075.0,555990.976,0.0,0.0,1550839.04,0.0,336748.0,10642.0,119711.0,109645.0,7749.0,0.0,2317.0,0.0,10057358.336000001,6080370.176,1829177.9840000002,2143431.9359999998,515847.008,8394.0,241.0,1025270.9759999999,321984.99199999997,1089.0,234932.992,2952453.8880000003,1585996.032,0.0,148244.992,0.0,0.0,3912.0,545201.9839999999,55608.0,613491.0079999999,42755.0,0.0,981779.0079999999,466356.0,214032.0,0.0,299464.0,1927.0,0.0,1114354.9440000001,-1034691.0079999999,79664.0,-34719.0,13008.0,-17183.0,-19421.0,-7251.0,16586.0,-22197.0,1739.0,44945.0,501.0,0.0,0.0,45446.0,-11434.0,766.0,-9817.0,13100.0,0.0,38061.0
2011-12-31,11025088.512,8488629.76,114008.0,473048.992,4687694.848,12678.0,0.0,2385746.944,0.0,755926.016,59527.0,2411984.8959999997,5253.0,519937.984,0.0,0.0,1560451.968,0.0,315086.016,11256.0,124473.0,114677.0,7395.0,0.0,2401.0,0.0,11025088.512,6925244.927999999,1861635.968,3190415.872,451008.0,6366.0,2422.0,934889.984,299600.0,1124.0,177783.008,3034354.9439999997,1741176.064,0.0,204088.0,0.0,0.0,3958.0,567660.9920000001,65632.0,451840.0,50407.0,0.0,1015081.0240000001,796044.9920000001,14032.0,0.0,206464.992,-1461.0,0.0,-337932.8,405895.04,67961.984,85025.0,15220.0,-21264.0,-34402.0,-14295.0,195994.016,-61258.0,5030.0,152986.976,-3189.0,-1810.0,21.0,149797.984,-20047.0,-3196.0,-31901.0,-38735.0,0.0,55919.0
2012-03-31,10246636.544,7485377.024,145539.008,156651.008,3836098.048,2091.0,0.0,2343768.0640000002,0.0,955313.0240000001,45917.0,2626344.96,0.0,548492.032,0.0,0.0,1721409.024,0.0,346316.992,10127.0,134915.008,125549.0,6740.0,0.0,2626.0,0.0,10246636.544,6104889.856000001,1776713.9840000002,2402380.0319999997,446209.984,6266.0,20199.0,896366.9759999999,287720.0,6634.0,262400.0,3058302.9760000003,1748497.024,0.0,212564.992,0.0,0.0,34.0,579948.9920000001,63756.0,453502.016,54146.0,0.0,1029297.984,796048.0,14032.0,0.0,215246.0,3972.0,0.0,273564.0,-166226.0,107338.0,-49899.0,14739.0,-21006.0,-19347.0,-2568.0,25392.0,-58138.0,11029.0,57439.0,3316.0,0.0,0.0,60755.0,-5002.0,-10887.0,-13201.0,14895.0,0.0,46560.0
2012-06-30,9989995.52,7261884.927999999,12118.0,364873.984,3207939.0719999997,1374.0,0.0,2406321.92,0.0,1209602.048,59656.0,2579585.024,205720.0,438609.984,0.0,0.0,1598824.96,0.0,326836.99199999997,9593.0,148526.0,140038.0,6183.0,0.0,2305.0,0.0,9989995.52,5757148.16,1903395.968,1263053.0559999999,575027.0079999999,3174.0,26639.0,1302753.024,338804.992,17412.0,326888.99199999997,3132783.104,1637846.0159999998,0.0,443928.992,0.0,0.0,0.0,474128.992,60621.0,516257.984,47255.0,0.0,1052809.9840000002,796048.0,12475.0,0.0,245998.0,-1711.0,0.0,430905.984,-331984.0,98922.0,-48280.0,11980.0,-21786.0,-22995.0,-2404.0,12487.0,-40050.0,14488.0,50642.0,1010.0,5577.0,-4567.0,51652.0,4512.0,-9982.0,-15785.0,15113.0,0.0,45510.0
2012-09-30,10154189.824,7726573.056,168812.992,430203.008,3466496.0,2932.0,0.0,2487538.944,0.0,954964.9920000001,215624.992,2243814.912,0.0,475311.008,0.0,0.0,1401389.9519999998,0.0,359161.984,7952.0,183802.0,152371.008,29360.0,0.0,2071.0,0.0,10154189.824,5888205.824,1834052.9919999999,1602429.9519999998,533691.0079999999,374.0,12196.0,1362226.0480000002,312871.00800000003,10256.0,220108.992,3003344.896,1515730.9440000001,0.0,460356.0,0.0,0.0,60918.0,516416.992,0.0,449923.008,46988.0,0.0,1215650.9440000001,935683.0079999999,11225.0,0.0,262746.0,5997.0,0.0,260215.008,-176031.008,84184.0,-36800.0,10101.0,-20864.0,-26420.0,-2866.0,15740.0,-24315.0,11824.0,47384.0,314.0,350.0,-36.0,47698.0,-10553.0,-1040.0,-2964.0,14083.0,0.0,47224.0
2012-12-31,10440445.952,7966112.767999999,126111.0,397584.0,3914353.92,1435.0,0.0,2549888.0,0.0,796142.9759999999,180598.0,2285451.008,0.0,386334.016,0.0,0.0,1459022.976,0.0,429515.008,10579.0,188882.0,157863.008,28966.0,0.0,2053.0,0.0,10440445.952,5724009.984,1898520.064,1832660.9919999999,499592.992,37.0,22425.0,892862.016,322376.0,10236.0,245300.0,3440419.0719999997,1577218.0480000002,0.0,792470.016,0.0,0.0,61305.0,569932.032,0.0,439494.016,56071.0,0.0,1219945.9840000002,935683.0079999999,11685.0,0.0,273000.99199999997,-423.0,0.0,247612.928,-177059.968,70552.992,24186.007999999998,20605.0,-21805.0,-21646.0,-3273.0,5730.0,39082.0,5493.0,94739.008,15405.0,-5927.0,4603.0,110144.0,-24216.0,8629.0,-2307.0,-44091.0,0.0,48158.992
2013-03-31,10271814.656,7494691.84,211602.0,610265.024,3180770.048,815.0,0.0,2469307.904,0.0,837761.984,184170.0,2580589.056,0.0,452489.984,0.0,0.0,1638297.9840000002,0.0,479207.008,10594.0,196534.0,166866.0,27836.0,0.0,1832.0,0.0,10271814.656,5580067.84,1849287.04,1954411.0080000001,363745.984,163.0,6310.0,836764.032,283275.00800000003,10165.0,275947.00800000003,3372898.048,1513736.96,0.0,799014.9759999999,0.0,0.0,60414.0,575611.0079999999,0.0,424120.992,58380.0,0.0,1260468.992,967259.0079999999,9220.0,0.0,291939.00800000003,-7949.0,0.0,227159.008,-141566.0,85593.0,-33728.0,18570.0,-21514.0,-23250.0,-2444.0,10620.0,-24208.0,8498.0,51865.0,2292.0,0.0,0.0,54157.0,-1353.0,-15422.0,-6804.0,14977.0,0.0,45555.0
2013-06-30,10530882.56,7279057.92,119988.0,668723.968,2332986.88,794.0,0.0,2532720.128,0.0,1447497.9840000002,176347.008,3051187.9680000003,0.0,715939.0079999999,0.0,0.0,1856056.064,0.0,468817.984,10375.0,200636.992,171986.0,27013.0,0.0,1638.0,0.0,10530882.56,6142167.04,2100877.056,1200301.0559999999,717537.984,274.0,16552.0,1089580.0320000001,223792.992,0.0,793251.968,3069677.0560000003,1315699.9679999999,45008.0,512556.0,0.0,0.0,66468.0,638310.0160000001,0.0,491635.008,60497.0,0.0,1258541.952,967259.0079999999,10215.0,0.0,295953.984,-14886.0,0.0,333307.00800000003,-288687.00800000003,44620.0,-26707.0,24616.0,-20746.0,-20785.0,-3250.0,5519.0,-17181.0,5120.0,17913.0,2733.0,2733.0,0.0,20646.0,-11425.0,20733.0,-7012.0,15719.0,0.0,38661.0
2013-09-30,10703519.743999999,6929310.208,273008.0,864811.0079999999,1946734.976,5793.0,0.0,2717464.064,0.0,927552.0,193947.008,3558532.0960000004,4244.0,849318.016,0.0,0.0,2207656.96,0.0,485176.992,12136.0,215678.0,188480.0,25887.0,0.0,1311.0,0.0,10703519.743999999,5882196.992000001,1812007.04,1132162.048,935734.9759999999,282.0,33314.0,1089691.008,292412.0,2442.0,584152.0,3486433.0239999997,1289392.0,11265.0,569534.976,0.0,0.0,289900.0,799622.9759999999,4100.0,522617.984,70448.0,0.0,1264441.9840000002,967259.0079999999,8233.0,0.0,300009.984,-11060.0,0.0,290649.984,-220971.008,69679.0,-28220.0,23122.0,-20763.0,-23549.0,-2616.0,6260.0,-16946.0,6272.0,41459.0,2151.0,2153.0,-2.0,43610.0,12278.0,-20294.0,-10989.0,15638.0,0.0,40243.0
2013-12-31,10593055.743999999,6775527.936000001,147466.0,667692.032,1804110.976,621.0,0.0,3133477.12,0.0,854969.0240000001,167192.0,3677856.0,0.0,799680.0,0.0,0.0,2374308.096,0.0,492247.008,11621.0,139672.0,113260.0,24984.0,0.0,1428.0,0.0,10593055.743999999,6029281.792,2104966.016,547579.0079999999,1301012.992,25.0,15072.0,1045726.9759999999,341049.984,2865.0,670985.024,3222866.9439999997,1159366.0159999998,0.0,436686.016,0.0,0.0,304537.984,800057.984,2835.0,519384.0,68499.0,0.0,1272408.064,1112258.9440000001,14032.0,0.0,162882.0,-16765.0,0.0,308440.96,-259880.0,48560.992,50587.0,21117.0,-23031.0,-24111.0,-5011.0,51645.0,25828.0,4150.0,99147.992,2076.0,-4886.0,2.0,101223.992,-17412.0,10557.0,-10898.0,-46334.0,0.0,37137.0
2014-03-31,11107702.784000002,7491961.856000001,46322.0,1342716.032,1484397.9519999998,4683.0,0.0,3569527.04,0.0,956412.032,87904.0,3535689.9839999997,3151.0,844067.0079999999,0.0,0.0,2120066.944,0.0,557680.0,10725.0,80051.0,58871.0,19925.0,0.0,1255.0,0.0,11107702.784000002,6765083.136,2327265.024,482401.984,1282980.992,254.0,266.0,1017395.0079999999,467254.016,2929.0,1184337.024,2997552.128,1096244.992,6986.0,480240.0,0.0,0.0,294190.016,706774.016,262626.0,150491.008,74266.0,0.0,1270802.048,1112258.9440000001,0.0,0.0,179554.0,-21011.0,0.0,272326.016,-194200.0,78126.0,-42510.0,19316.0,-21706.0,-25088.0,-2854.0,7453.0,-18749.0,-882.0,35616.0,6836.0,0.0,0.0,42452.0,-388.0,-10836.0,-12751.0,16530.0,0.0,35007.0
2014-06-30,10692327.424,7367805.9520000005,86574.0,1133533.952,1639878.0159999998,645.0,0.0,3534577.92,0.0,856100.9920000001,116496.0,3242735.104,11745.0,611996.9920000001,0.0,0.0,2049394.0480000002,0.0,557972.9920000001,11626.0,81786.0,61270.0,19433.0,0.0,1083.0,0.0,10692327.424,6252060.16,2346279.9359999998,502376.0,1069441.024,203.0,22525.0,1195074.048,447668.992,4984.0,663507.968,3101065.9839999997,830710.9759999999,0.0,557305.9839999999,0.0,0.0,286324.99199999997,638641.024,293312.0,494771.008,69272.0,0.0,1269928.96,1112258.9440000001,0.0,0.0,174618.0,-16948.0,0.0,265704.99199999997,-199768.0,65937.0,-31835.0,18159.0,-20667.0,-18637.0,-1935.0,7640.0,-18794.0,2399.0,34102.0,4471.0,0.0,0.0,38573.0,-42628.0,32503.0,-9721.0,16733.0,0.0,35460.0
