,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados
2010-12-31,9405723.648,5954406.9120000005,120481.0,3010264.064,534735.0079999999,479241.984,0.0,1425484.032,5879.0,355368.0,22954.0,3293573.8880000003,0.0,1156215.04,144608.0,0.0,1611532.032,120277.0,259484.0,1458.0,157743.008,88542.0,64298.0,0.0,4903.0,0.0,9405723.648,6755527.168,3468924.9280000003,2625899.008,30050.0,3038.0,10867.0,199583.008,160468.0,0.0,256696.992,1857896.96,1644583.936,0.0,0.0,0.0,0.0,4179.0,100454.0,0.0,108680.0,1131.0,0.0,791169.0240000001,436368.0,0.0,5381.0,352551.008,-3131.0,0.0
2011-03-31,8901463000.0,0.0,811704000.0,8089759000.0,11617000.0,0.0,134457000.0,11787000.0,-6893000.0,3371000.0,1205000.0,75193000.0,371965000.0,0.0,6893000.0,,0.0,190420000.0,3998000.0,100444000.0,66213000.0,9823000.0,0.0,,811704000.0,,8901463000.0,316916000.0,11461000.0,-69861000.0,4568000.0,104125000.0,34981000.0,100444000.0,0.0,,1595000.0,-49632000.0,-2678000.0,,0.0,0.10661,,,15845000.0,,0.0,436368000.0,,34978000.0,34978000.0,,31690000.0,15845000.0,0.0389,0.10661
2011-03-31,8812034.048,5431351.807999999,119807.0,2445324.0319999997,522199.008,500987.008,542.0,1403762.9440000001,60317.0,342652.992,35760.0,3220534.0160000003,0.0,1176716.0320000001,145720.992,0.0,1600807.04,58143.0,237479.008,1668.0,160148.0,90471.0,65135.0,0.0,4542.0,0.0,8812034.048,6049453.056,3599100.9280000003,1786094.976,37508.0,42534.0,4658.0,186584.992,130331.0,0.0,262640.99199999997,1948494.976,1762862.976,0.0,2139.0,0.0,0.0,3835.0,96609.0,0.0,83049.0,1205.0,0.0,812881.0240000001,436368.0,0.0,5303.0,352551.008,-1932.0,20591.0
2011-06-30,9553131000.0,0.0,818293000.0,8734838000.0,14708000.0,0.0,161313000.0,11787000.0,-7116000.0,3911000.0,1317000.0,75361000.0,120382000.0,0.0,7116000.0,,0.0,191643000.0,4069000.0,105690000.0,90100000.0,0.0,0.0,,818293000.0,,9553131000.0,350969000.0,13731000.0,-72830000.0,6615000.0,111449000.0,21904000.0,105690000.0,0.0,,1719000.0,-52982000.0,-4029000.0,,0.0,0.05898,,,2916000.0,,0.0,694000000.0,,21900000.0,21900000.0,,1612000.0,2916000.0,0.0389,0.05898
2011-06-30,9469034.496,6115741.183999999,124807.0,2992947.9680000003,526143.0079999999,516575.008,2.0,1501916.032,53047.0,367172.992,33130.0,3164819.9680000003,0.0,1170130.048,147279.008,0.0,1557484.032,57543.0,230914.0,1470.0,188474.0,92834.0,89051.0,0.0,6589.0,0.0,9469034.496,6580736.0,3754995.9680000003,2057409.024,44231.0,62103.0,8734.0,187936.992,163032.0,0.0,302294.016,2067427.968,1882071.04,0.0,0.0,0.0,0.0,3706.0,101984.0,0.0,79667.0,1317.0,0.0,819553.984,694000.0,0.0,5254.0,121643.0,-1343.0,0.0
2011-09-30,10391037000.0,0.0,810409000.0,9580628000.0,17053000.0,0.0,163484000.0,11787000.0,-7364000.0,5320000.0,1313000.0,79716000.0,111089000.0,0.0,7364000.0,,0.0,246824000.0,4153000.0,136733000.0,89683000.0,-12249000.0,0.0,,810409000.0,,10391037000.0,364512000.0,14829000.0,-75418000.0,7465000.0,116526000.0,4856000.0,136733000.0,0.0,,1683000.0,-56817000.0,-2345000.0,,0.0,0.00829,,,-5296000.0,,0.0,694000000.0,,4857000.0,4857000.0,,-5296000.0,-5599800.0,0.0389,0.00829
2011-09-30,10302689.28,6962974.208,147919.008,3670268.9280000003,542190.0160000001,562624.0,12.0,1514124.032,52096.0,440344.992,33395.0,3151185.92,0.0,1186241.024,149118.0,0.0,1527248.0,59139.0,228022.0,1418.0,188528.992,92495.0,88595.0,0.0,7439.0,0.0,10302689.28,7315978.752,3843354.1119999997,2684598.0160000003,38752.0,58842.0,4800.0,242858.0,121654.0,0.0,321120.99199999997,2174988.0319999997,1953123.968,0.0,3928.0,0.0,0.0,3966.0,132767.0,0.0,81203.0,1313.0,0.0,810409.0240000001,694000.0,0.0,5200.0,121643.0,120.0,-10554.0
2011-12-31,10027608.064,6684652.032000001,169231.008,3412809.9839999997,538115.968,564822.976,54.0,1502263.04,49771.0,410672.992,36911.0,3154682.1119999997,0.0,1176391.936,149988.0,0.0,1535268.9919999999,57907.0,233672.0,1454.0,188274.0,92274.0,88973.0,0.0,7027.0,0.0,10027608.064,7092216.832,4077099.008,2247219.9680000003,41697.0,2419.0,13736.0,236660.992,171716.0,0.0,301668.99199999997,2098449.024,1918398.976,0.0,1468.0,0.0,0.0,5482.0,92693.0,0.0,80407.0,1386.0,0.0,835555.968,694000.0,0.0,5146.0,135899.008,511.0,0.0
2011-12-31,10348057000.0,0.0,789607000.0,9558597000.0,21707000.0,0.0,29503000.0,11786000.0,-7084000.0,-48753000.0,2114000.0,145722000.0,144213000.0,0.0,7084000.0,,133721000.0,0.0,5515000.0,45519000.0,102592000.0,0.0,0.0,,789460000.0,,10348057000.0,0.0,14157000.0,-71164000.0,7073000.0,4034000.0,41203000.0,45519000.0,42657000.0,,1997000.0,-57031000.0,-4660000.0,,0.0,0.12061,,,15480000.0,,82679000.0,694000000.0,,41202000.0,41202000.0,,0.0,15480000.0,0.0389,0.12061
2012-03-31,11440314000.0,0.0,837369000.0,10602945000.0,10494000.0,0.0,159527000.0,12448000.0,-7437000.0,6079000.0,1430000.0,90404000.0,137150000.0,4004000.0,7437000.0,,0.0,216865000.0,5291000.0,90693000.0,88610000.0,-10052000.0,0.0,,837369000.0,,11440314000.0,386069000.0,14077000.0,-81449000.0,6640000.0,136915000.0,15603000.0,90693000.0,0.0,,1735000.0,-54030000.0,-1955000.0,,0.0,0.04504,,,2666000.0,,0.0,694140000.0,,15600000.0,15600000.0,,5332000.0,2666000.0,0.0411,0.04504
2012-03-31,11339225.088,7819631.103999999,163632.992,4636306.944,406931.008,581641.024,38.0,1564601.9840000002,48929.0,379121.984,38428.0,3331055.104,0.0,1441803.0080000001,71810.0,0.0,1499378.0480000002,50324.0,266204.99199999997,1535.0,188539.008,94327.0,87607.0,0.0,6605.0,0.0,11339225.088,8332599.807999999,4225740.032,3297110.0160000003,38229.0,57341.0,7301.0,216864.992,169204.0,0.0,320809.984,2167825.92,1986188.032,0.0,0.0,0.0,0.0,0.0,90693.0,0.0,90945.0,1430.0,0.0,837369.0240000001,694140.032,0.0,5092.0,135899.008,987.0,1251.0
2012-06-30,11188104000.0,0.0,830955000.0,10357149000.0,12291000.0,0.0,160862000.0,12449000.0,-7906000.0,6150000.0,1405000.0,92952000.0,130665000.0,4333000.0,7906000.0,,0.0,0.0,4966000.0,97255000.0,88178000.0,-12908000.0,0.0,,830955000.0,,11188104000.0,397606000.0,22574000.0,-83216000.0,14668000.0,131472000.0,7736000.0,97255000.0,0.0,,1959000.0,-59312000.0,-1830000.0,,0.0,0.0195,,,-5177000.0,,0.0,694140000.0,,7739000.0,7739000.0,,-10354000.0,-5240700.0,0.0411,0.0195
2012-06-30,11085292.544000002,7344530.944,195295.008,3818524.9280000003,512654.016,674958.9759999999,50.0,1615159.04,47506.0,445200.0,35183.0,3542230.0160000003,0.0,1642045.9519999998,41745.0,0.0,1521748.9919999999,44468.0,288867.00800000003,3355.0,198532.0,96693.0,87212.0,0.0,14627.0,0.0,11085292.544000002,7834876.927999999,4326005.76,2645366.016,32146.0,50430.0,7262.0,225672.0,171934.0,0.0,376060.992,2418055.9359999998,2213613.056,0.0,0.0,0.0,0.0,0.0,97255.0,0.0,107188.0,1405.0,0.0,830955.0079999999,694140.032,0.0,5037.0,130665.0,1113.0,0.0
