,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados
2008-09-30,15596380000.0,0.0,271041000.0,10453000.0,433281000.0,0.0,,1.52171,,180356000.0,1839178000.0,0.0,,349558000.0,1839178000.0,,0.0,,0.0,,1299000000.0,51122000.0,51122000.0,,0.0,,15596380000.0,5982.0,10453000.0,0.0,300725000.0,13757202000.0,0.0,61575000.0,-169202000.0,0.0,0.0,-197965000.0,193967000.0,0.0,,,,,1632630000.0,0.0,0.0,,,132392000.0,1.52171,,193967000.0,0.0,106897000.0,5815000.0
2008-12-31,16177235000.0,0.0,370441000.0,54533000.0,404353000.0,1.18793,,0.96027,,179161000.0,1797519000.0,0.0,,349493000.0,1797519000.0,,0.0,,0.0,,1299000000.0,-6581000.0,-6581000.0,,0.0,,16177235000.0,5978.0,54533000.0,0.0,287190000.0,14379716000.0,0.0,47952000.0,-170332000.0,-19440000.0,0.0,-220155000.0,150938000.0,0.0,,,,,1881660000.0,0.0,0.0,,,83546000.0,0.96027,,150938000.0,220507000.0,94166000.0,5890000.0
2009-03-31,16430786000.0,0.0,243374000.0,-38580000.0,60069000.0,0.0,,0.09761,,182625000.0,1802919000.0,6051000.0,,183241000.0,1802919000.0,,0.0,,0.0,,1652000000.0,64101000.0,64101000.0,,0.0,,16430786000.0,5951.0,-38580000.0,0.0,305750000.0,14627867000.0,0.0,25521000.0,-175926000.0,0.0,0.0,-212095000.0,34013000.0,0.0,,,,,1877357000.0,0.0,55960000.0,,,8492000.0,0.09761,,34013000.0,0.0,90850000.0,6005000.0
2009-06-30,16003129000.0,-830872000.0,325321000.0,7604000.0,152150000.0,0.0,,1.4408,,195679000.0,1909194000.0,6267000.0,,197333000.0,1909194000.0,,0.0,,2764527000.0,,1652000000.0,64081000.0,64081000.0,,0.0,,16003129000.0,5937.0,7604000.0,1933655000.0,281723000.0,14093935000.0,-1275507000.0,71685000.0,-183217000.0,-8590000.0,0.0,-209412000.0,205598000.0,0.0,,,,,1816199000.0,0.0,59676000.0,,,125323000.0,1.4408,,205598000.0,0.0,105428000.0,6595000.0
2009-09-30,16904678000.0,0.0,396488000.0,-13131000.0,276227000.0,0.0,,1.4193,,194695000.0,2029542000.0,6267000.0,,198752000.0,2029542000.0,,0.0,,0.0,,1652000000.0,68398000.0,68398000.0,,0.0,,16904678000.0,5918.0,-13131000.0,0.0,283353000.0,14875136000.0,0.0,55267000.0,-189800000.0,0.0,0.0,-222231000.0,178735000.0,0.0,,,,,2373959000.0,0.0,60796000.0,,,123468000.0,1.4193,,178735000.0,0.0,101699000.0,6433000.0
2009-09-30,16904678.4,10987164.672,67320.0,1644449.024,4532962.816000001,281419.00800000003,0.0,3471793.92,0.0,980324.9920000001,8895.0,5717975.04,0.0,787686.016,38559.0,0.0,4825120.768,0.0,66609.0,0.0,199538.0,1353.0,194695.008,0.0,0.0,3490.0,16904678.4,6273888.256,2454499.0719999997,467591.008,0.0,27064.0,7496.0,397580.0,312935.00800000003,68281.0,2538441.984,8601232.384,2103628.0319999997,0.0,0.0,0.0,0.0,54106.0,1034878.9759999999,675078.9759999999,4733539.84,16.0,0.0,2029542.0159999998,1651616.0,502.0,31110.0,151648.0,70589.0,124077.0
2009-12-31,19154466.816,11095395.328,72983.0,3248634.1119999997,2227337.984,178392.0,1.0,4177809.92,0.0,1182343.04,7894.0,7862666.24,0.0,3011201.0239999997,38603.0,0.0,4710824.96,0.0,102037.0,0.0,196404.992,1379.0,191962.0,0.0,0.0,3064.0,19154466.816,8110116.864,3197498.88,445678.016,0.0,0.0,13128.0,644553.024,313523.00800000003,63653.0,3432082.9439999997,8971610.112,3135227.9039999996,0.0,0.0,0.0,0.0,56126.0,1120001.024,658739.968,4001515.008,14.0,0.0,2072724.9919999999,1651616.0,502.0,30501.0,271976.0,118130.0,0.0
2009-12-31,19154466000.0,-483221000.0,464557000.0,-20710000.0,272478000.0,2.25722,,2.31894,,191962000.0,2072725000.0,0.0,,380948000.0,2072725000.0,,0.0,,2738730000.0,,1652000000.0,28724000.0,28724000.0,,0.0,,19154466000.0,5895.0,-20710000.0,2255509000.0,274992000.0,17081741000.0,-940464000.0,8014000.0,-188986000.0,-33096000.0,0.0,-246738000.0,242839000.0,0.0,,,,,2456931000.0,0.0,0.0,,,201729000.0,2.31894,,242839000.0,240446000.0,148631000.0,6478000.0
2010-03-31,19258656000.0,0.0,299564000.0,-719000.0,141045000.0,0.0,,0.7582,,188868000.0,2083777000.0,0.0,,383864000.0,2083777000.0,,0.0,,0.0,,1850000000.0,99517000.0,99517000.0,,0.0,,19258656000.0,5868.0,-719000.0,0.0,286456000.0,17174879000.0,0.0,98798000.0,-194996000.0,0.0,0.0,-226557000.0,164755000.0,0.0,,,,,2506340000.0,0.0,0.0,,,65957000.0,0.7582,,164755000.0,0.0,93116000.0,6389000.0
2010-03-31,19258656.768,10219719.68,72105.0,3593712.896,1149627.008,273892.99199999997,0.0,4090249.9839999997,0.0,1030326.9759999999,9805.0,8845829.12,0.0,3985363.9680000003,36635.0,0.0,4738750.976,0.0,85079.0,0.0,193107.008,1393.0,188868.0,0.0,0.0,2846.0,19258656.768,7521956.864,2804558.08,469523.008,0.0,24735.0,46057.0,450401.984,322315.00800000003,69142.0,3335225.088,9652910.08,3680657.92,0.0,0.0,0.0,0.0,56371.0,1133378.9440000001,682291.968,4100209.92,12.0,0.0,2083777.024,1849616.0,502.0,29892.0,73977.0,63224.0,66566.0
